"","RTIID","GID","JURISID","COUNTY","NAME","YEAR","CITY","STATE","ZIP","STATEFIPS","CNTYCODE","STRATUM","FINALWT","DESIGNWT","CLASS","STATUS","CONFPOPJUNE","CONFPOPJUNE_FLAG","CONFPOP","CONFPOP_FLAG","NCONPOP","NCONPOP_FLAG","TOTPOP","TOTPOP_FLAG","WEEK","WEEK_FLAG","WEEKN","WEEKN_FLAG","NONCITZ","NONCITZ_FLAG","ADULTM","ADULTM_FLAG","ADULTF","ADULTF_FLAG","JUVM","JUVM_FLAG","JUVF","JUVF_FLAG","TOTGENDER","TOTGENDER_FLAG","ADLTJUV","ADLTJUV_FLAG","CONV","CONV_FLAG","UNCONV","UNCONV_FLAG","TOTCONVSTATUS","TOTCONVSTATUS_FLAG","FELONY","FELONY_FLAG","MISD","MISD_FLAG","OTHEROFFSPEC","OTHEROFF","OTHEROFF_FLAG","TOTOFF","TOTOFF_FLAG","WHITE","WHITE_FLAG","BLACK","BLACK_FLAG","HISP","HISP_FLAG","AIAN","AIAN_FLAG","ASIAN","ASIAN_FLAG","NHOPI","NHOPI_FLAG","TWORACE","TWORACE_FLAG","OTHERRACESPEC","OTHERRACE","OTHERRACE_FLAG","RACEDK","RACEDK_FLAG","RACETOTAL","RACETOTAL_FLAG","MARSHALS","MARSHALS_FLAG","BOP","BOP_FLAG","ICE","ICE_FLAG","BIA","BIA_FLAG","OTHERFEDSPEC","OTHERFED","OTHERFED_FLAG","INSTATEPRIS","INSTATEPRIS_FLAG","OUTSTATEPRIS","OUTSTATEPRIS_FLAG","TRIBAL","TRIBAL_FLAG","INSTATEJAIL","INSTATEJAIL_FLAG","OUTSTATEJAIL","OUTSTATEJAIL_FLAG","OTHERHOLDTOT","OTHERHOLDTOT_FLAG","PEAKDATE","PEAKPOP","PEAKPOP_FLAG","ADPM","ADPM_FLAG","ADPF","ADPF_FLAG","ADP","ADP_FLAG","RATED","RATED_FLAG","ADMISM","ADMISM_FLAG","ADMISF","ADMISF_FLAG","ADMIS","ADMIS_FLAG","RELEASEM","RELEASEM_FLAG","RELEASEF","RELEASEF_FLAG","RELEASE","RELEASE_FLAG","EMONITOR","EMONITOR_FLAG","HOMEDETN","HOMEDETN_FLAG","COMMSRV","COMMSRV_FLAG","DAYREPORT","DAYREPORT_FLAG","PRETRIAL","PRETRIAL_FLAG","ALTWORK","ALTWORK_FLAG","TREATMENT","TREATMENT_FLAG","OTRNONCONFSPEC","OTRNONCONF","OTRNONCONF_FLAG","NONCONFD","NONCONFD_FLAG","CORRSTAFF","CORRSTAFF_FLAG","CORRSTAFFM","CORRSTAFFM_FLAG","CORRSTAFFF","CORRSTAFFF_FLAG","OTHERSTAFF","OTHERSTAFF_FLAG","OTHERSTAFFM","OTHERSTAFFM_FLAG","OTHERSTAFFF","OTHERSTAFFF_FLAG","TOTALSTAFF","TOTALSTAFF_FLAG"
"593",10957874,"361043043061000000000","361043043","Lake County                                                                 ","Lake County Sheriffs Office                                                                         ",2015,"Painesville             ","(36) Ohio","44077     ","39","39085","(07) 7: 227 =< adp < 750 & juv = 0",1.31702066,1.27884614,17,"(1) Respondent",323,"(0) Reported",356,"(0) Reported",0,"(0) Reported",356,"(0) Reported","(1) Yes","(0) Reported",10,"(1) Estimated by respondent",1,"(0) Reported",271,"(0) Reported",84,"(0) Reported",1,"(0) Reported",0,"(0) Reported",356,"(0) Reported",1,"(0) Reported",190,"(0) Reported",166,"(0) Reported",356,"(0) Reported",237,"(0) Reported",118,"(0) Reported","Juvenile                                          ",1,"(0) Reported",356,"(0) Reported",264,"(0) Reported",81,"(0) Reported",10,"(0) Reported",0,"(0) Reported",1,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                        ",0,"(0) Reported",0,"(0) Reported",356,"(0) Reported",118,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                     ",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",1,"(0) Reported",0,"(0) Reported",119,"(0) Reported",31,356,"(0) Reported",256,"(0) Reported",72,"(0) Reported",328,"(0) Reported",411,"(0) Reported",3077,"(0) Reported",868,"(0) Reported",3945,"(0) Reported",2827,"(1) Estimated by respondent",868,"(1) Estimated by respondent",3695,"(1) Estimated by respondent",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                                  ",0,"(0) Reported",0,"(0) Reported",74,"(0) Reported",55,"(0) Reported",19,"(0) Reported",10,"(0) Reported",0,"(0) Reported",10,"(0) Reported",84,"(0) Reported"
"594",10957879,"361048048061000000000","361048048","Lucas County                                                                ","Lucas County Corrections Center                                                                     ",2015,"Toledo                  ","(36) Ohio","43604     ","39","39095","(02) 2: 264 =< adp < 500 & juv >0",2.71428561,2.71428561,13,"(1) Respondent",517,"(0) Reported",478,"(0) Reported",0,"(0) Reported",478,"(0) Reported","(0) No","(0) Reported",NA,NA,0,"(1) Estimated by respondent",429,"(0) Reported",49,"(0) Reported",0,"(0) Reported",0,"(0) Reported",478,"(0) Reported",0,"(0) Reported",12,"(0) Reported",466,"(0) Reported",478,"(0) Reported",370,"(0) Reported",87,"(0) Reported","Holders                                           ",21,"(0) Reported",478,"(0) Reported",203,"(0) Reported",260,"(0) Reported",9,"(0) Reported",1,"(0) Reported",2,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                        ",0,"(0) Reported",3,"(0) Reported",478,"(0) Reported",3,"(0) Reported",3,"(0) Reported",0,"(0) Reported",0,"(0) Reported","APA                                  ",37,"(0) Reported",10,"(0) Reported",2,"(0) Reported",0,"(0) Reported",29,"(0) Reported",7,"(0) Reported",91,"(0) Reported",14,522,"(0) Reported",392,"(0) Reported",48,"(0) Reported",440,"(0) Reported",454,"(0) Reported",13521,"(0) Reported",4039,"(0) Reported",17560,"(0) Reported",13427,"(0) Reported",4035,"(0) Reported",17462,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                                  ",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported"
"595",10957880,"361050050061000000000","361050050","Mahoning County, Trumbull County                                            ","Mahoning County Sheriffs Office                                                                     ",2015,"Youngstown              ","(36) Ohio","44503     ","39","39099","(01) 1: certainty jails: large jails and California jails",1,1,8,"(1) Respondent",534,"(0) Reported",436,"(0) Reported",6,"(0) Reported",442,"(0) Reported","(1) Yes","(0) Reported",1,"(0) Reported",0,"(0) Reported",365,"(0) Reported",70,"(0) Reported",1,"(0) Reported",0,"(0) Reported",436,"(0) Reported",1,"(0) Reported",137,"(0) Reported",299,"(0) Reported",436,"(0) Reported",236,"(0) Reported",200,"(0) Reported","                                                  ",0,"(0) Reported",436,"(0) Reported",190,"(0) Reported",234,"(0) Reported",11,"(0) Reported",0,"(0) Reported",1,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                        ",0,"(0) Reported",0,"(0) Reported",436,"(0) Reported",13,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                     ",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",13,"(0) Reported",1,480,"(0) Reported",403,"(2) Adjusted for consistency",87,"(2) Adjusted for consistency",490,"(2) Adjusted for consistency",578,"(0) Reported",4183,"(0) Reported",1556,"(0) Reported",5739,"(0) Reported",4309,"(0) Reported",1600,"(0) Reported",5909,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",6,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                                  ",0,"(0) Reported",6,"(0) Reported",111,"(0) Reported",92,"(0) Reported",19,"(0) Reported",18,"(0) Reported",13,"(0) Reported",5,"(0) Reported",129,"(0) Reported"
"596",10957884,"361055055061000000000","361055055","Miami County                                                                ","Miami County Sheriffs Office                                                                        ",2015,"Troy                    ","(36) Ohio","45373     ","39","39109","(08) 8: 103 =< adp < 227 & juv = 0",5.02620488,4.90361452,18,"(1) Respondent",147,"(0) Reported",149,"(0) Reported",0,"(0) Reported",149,"(0) Reported","(1) Yes","(0) Reported",1,"(0) Reported",0,"(0) Reported",126,"(0) Reported",23,"(0) Reported",0,"(0) Reported",0,"(0) Reported",149,"(0) Reported",0,"(0) Reported",60,"(0) Reported",89,"(0) Reported",149,"(0) Reported",74,"(0) Reported",75,"(0) Reported","                                                  ",0,"(0) Reported",149,"(0) Reported",127,"(0) Reported",22,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                        ",0,"(0) Reported",0,"(0) Reported",149,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                     ",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",31,149,"(0) Reported",118,"(0) Reported",21,"(0) Reported",139,"(0) Reported",168,"(0) Reported",1865,"(0) Reported",523,"(0) Reported",2388,"(0) Reported",1819,"(0) Reported",539,"(0) Reported",2358,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                                  ",0,"(0) Reported",0,"(0) Reported",45,"(0) Reported",31,"(0) Reported",14,"(0) Reported",7,"(0) Reported",4,"(0) Reported",3,"(0) Reported",52,"(0) Reported"
"597",10957885,"361057057061000000000","361057057","Montgomery County                                                           ","Montgomery County Sheriffs Office                                                                   ",2015,"Dayton                  ","(36) Ohio","45422     ","39","39113","(01) 1: certainty jails: large jails and California jails",1,1,8,"(1) Respondent",793,"(0) Reported",780,"(0) Reported",0,"(0) Reported",780,"(0) Reported","(1) Yes","(0) Reported",15,"(1) Estimated by respondent",3,"(0) Reported",626,"(0) Reported",154,"(0) Reported",0,"(0) Reported",0,"(0) Reported",780,"(0) Reported",0,"(0) Reported",200,"(1) Estimated by respondent",580,"(1) Estimated by respondent",780,"(0) Reported",552,"(0) Reported",228,"(0) Reported","                                                  ",0,"(0) Reported",780,"(0) Reported",412,"(0) Reported",331,"(0) Reported",11,"(0) Reported",1,"(0) Reported",3,"(0) Reported",0,"(0) Reported",22,"(0) Reported","                                        ",0,"(0) Reported",0,"(0) Reported",780,"(0) Reported",23,"(0) Reported",0,"(0) Reported",3,"(0) Reported",0,"(0) Reported","                                     ",0,"(0) Reported",5,"(0) Reported",0,"(0) Reported",0,"(0) Reported",4,"(0) Reported",5,"(0) Reported",40,"(0) Reported",13,846,"(0) Reported",639,"(1) Estimated by respondent",180,"(1) Estimated by respondent",819,"(0) Reported",443,"(0) Reported",19668,"(0) Reported",5547,"(0) Reported",25215,"(0) Reported",18000,"(1) Estimated by respondent",6000,"(1) Estimated by respondent",24000,"(1) Estimated by respondent",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                                  ",0,"(0) Reported",0,"(0) Reported",109,"(1) Estimated by respondent",66,"(0) Reported",43,"(0) Reported",16,"(0) Reported",13,"(0) Reported",3,"(0) Reported",125,"(0) Reported"
"598",10957887,"361060060061000000000","361060060","Muskingum County                                                            ","Muskingum County Sheriffs Office                                                                    ",2015,"Zanesville              ","(36) Ohio","43701     ","39","39119","(08) 8: 103 =< adp < 227 & juv = 0",5.02620488,4.90361452,18,"(1) Respondent",179,"(0) Reported",175,"(0) Reported",0,"(0) Reported",175,"(0) Reported","(0) No","(0) Reported",NA,NA,0,"(0) Reported",142,"(0) Reported",33,"(0) Reported",0,"(0) Reported",0,"(0) Reported",175,"(0) Reported",0,"(0) Reported",105,"(1) Estimated by respondent",70,"(1) Estimated by respondent",175,"(0) Reported",113,"(1) Estimated by respondent",62,"(1) Estimated by respondent","                                                  ",0,"(0) Reported",175,"(0) Reported",145,"(0) Reported",30,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                        ",0,"(0) Reported",0,"(0) Reported",175,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                     ",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",14,202,"(0) Reported",158,"(0) Reported",33,"(0) Reported",191,"(0) Reported",181,"(0) Reported",1808,"(0) Reported",651,"(0) Reported",2459,"(0) Reported",1812,"(0) Reported",639,"(0) Reported",2451,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                                  ",0,"(0) Reported",0,"(0) Reported",42,"(0) Reported",27,"(0) Reported",15,"(0) Reported",8,"(0) Reported",4,"(0) Reported",4,"(0) Reported",50,"(0) Reported"
"599",10957895,"361070070061000000000","361070070","Richland County                                                             ","Richland County Sheriffs Office                                                                     ",2015,"Mansfield               ","(36) Ohio","44905     ","39","39139","(03) 3: 141 =< adp < 264 & juv >0",5.22222201,4.69999981,14,"(1) Respondent",243,"(0) Reported",210,"(0) Reported",0,"(0) Reported",210,"(0) Reported","(0) No","(0) Reported",NA,NA,0,"(0) Reported",166,"(0) Reported",44,"(0) Reported",0,"(0) Reported",0,"(0) Reported",210,"(0) Reported",0,"(0) Reported",52,"(0) Reported",158,"(0) Reported",210,"(0) Reported",125,"(0) Reported",78,"(0) Reported","Domestic Relations                                ",7,"(0) Reported",210,"(0) Reported",161,"(0) Reported",44,"(0) Reported",4,"(0) Reported",0,"(0) Reported",1,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                        ",0,"(0) Reported",0,"(0) Reported",210,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                     ",0,"(0) Reported",6,"(0) Reported",0,"(0) Reported",0,"(0) Reported",2,"(0) Reported",0,"(0) Reported",8,"(0) Reported",17,255,"(0) Reported",187,"(0) Reported",50,"(0) Reported",237,"(0) Reported",234,"(0) Reported",4730,"(0) Reported",1770,"(0) Reported",6500,"(0) Reported",4737,"(0) Reported",1768,"(0) Reported",6505,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                                  ",0,"(0) Reported",0,"(0) Reported",67,"(0) Reported",48,"(0) Reported",19,"(0) Reported",4,"(0) Reported",2,"(0) Reported",2,"(0) Reported",71,"(0) Reported"
"600",10957902,"361077077061000000000","361077077","Summit County                                                               ","Summit County Sheriffs Office                                                                       ",2015,"Akron                   ","(36) Ohio","44308     ","39","39153","(07) 7: 227 =< adp < 750 & juv = 0",1.31702066,1.27884614,17,"(1) Respondent",615,"(0) Reported",615,"(0) Reported",0,"(0) Reported",615,"(0) Reported","(0) No","(0) Reported",NA,NA,3,"(0) Reported",521,"(0) Reported",93,"(0) Reported",1,"(0) Reported",0,"(0) Reported",615,"(0) Reported",1,"(0) Reported",259,"(0) Reported",356,"(0) Reported",615,"(0) Reported",139,"(0) Reported",476,"(0) Reported","                                                  ",0,"(0) Reported",615,"(0) Reported",338,"(0) Reported",274,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                        ",0,"(0) Reported",3,"(0) Reported",615,"(0) Reported",2,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                     ",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",2,"(0) Reported",27,642,"(0) Reported",530,"(0) Reported",106,"(0) Reported",636,"(0) Reported",685,"(0) Reported",8796,"(0) Reported",2421,"(0) Reported",11217,"(0) Reported",8742,"(0) Reported",2413,"(0) Reported",11155,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                                  ",0,"(0) Reported",0,"(0) Reported",160,"(0) Reported",130,"(0) Reported",30,"(0) Reported",41,"(0) Reported",12,"(0) Reported",29,"(0) Reported",201,"(0) Reported"
"601",10957903,"361078078061000000000","361078078","Trumbull County                                                             ","Trumbull County Sheriffs Office                                                                     ",2015,"Warren                  ","(36) Ohio","44481     ","39","39155","(07) 7: 227 =< adp < 750 & juv = 0",1.31702066,1.27884614,17,"(1) Respondent",262,"(1) Estimated by respondent",300,"(1) Estimated by respondent",0,"(0) Reported",300,"(1) Estimated by respondent","(1) Yes","(0) Reported",0,"(0) Reported",0,"(0) Reported",240,"(1) Estimated by respondent",60,"(1) Estimated by respondent",0,"(0) Reported",0,"(0) Reported",300,"(1) Estimated by respondent",0,"(0) Reported",50,"(0) Reported",250,"(0) Reported",300,"(1) Estimated by respondent",260,"(0) Reported",40,"(0) Reported","                                                  ",0,"(0) Reported",300,"(1) Estimated by respondent",150,"(1) Estimated by respondent",150,"(1) Estimated by respondent",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                        ",0,"(0) Reported",0,"(0) Reported",300,"(1) Estimated by respondent",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                     ",0,"(0) Reported",10,"(1) Estimated by respondent",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",10,"(0) Reported",1,310,"(1) Estimated by respondent",210,"(1) Estimated by respondent",50,"(1) Estimated by respondent",260,"(1) Estimated by respondent",314,"(0) Reported",5000,"(1) Estimated by respondent",1000,"(1) Estimated by respondent",6000,"(0) Reported",5000,"(1) Estimated by respondent",1000,"(1) Estimated by respondent",6000,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                                  ",0,"(0) Reported",0,"(0) Reported",71,"(0) Reported",41,"(0) Reported",30,"(0) Reported",12,"(0) Reported",6,"(0) Reported",6,"(0) Reported",83,"(0) Reported"
"602",10957905,"361083083061000000000","361083083","Warren County                                                               ","Warren County Sheriffs Office                                                                       ",2015,"Lebanon                 ","(36) Ohio","45036     ","39","39165","(07) 7: 227 =< adp < 750 & juv = 0",1.31702066,1.27884614,17,"(1) Respondent",279,"(0) Reported",271,"(0) Reported",8,"(0) Reported",279,"(0) Reported","(0) No","(0) Reported",NA,NA,0,"(1) Estimated by respondent",208,"(0) Reported",63,"(0) Reported",0,"(0) Reported",0,"(0) Reported",271,"(0) Reported",0,"(0) Reported",102,"(1) Estimated by respondent",169,"(1) Estimated by respondent",271,"(0) Reported",201,"(1) Estimated by respondent",68,"(1) Estimated by respondent","Other                                             ",2,"(1) Estimated by respondent",271,"(0) Reported",245,"(1) Estimated by respondent",20,"(1) Estimated by respondent",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                        ",0,"(0) Reported",6,"(1) Estimated by respondent",271,"(0) Reported",0,"(1) Estimated by respondent",0,"(1) Estimated by respondent",0,"(1) Estimated by respondent",0,"(1) Estimated by respondent","                                     ",0,"(1) Estimated by respondent",30,"(1) Estimated by respondent",3,"(1) Estimated by respondent",0,"(1) Estimated by respondent",50,"(1) Estimated by respondent",5,"(1) Estimated by respondent",88,"(1) Estimated by respondent",19,299,"(0) Reported",192,"(1) Estimated by respondent",64,"(1) Estimated by respondent",256,"(1) Estimated by respondent",290,"(0) Reported",3861,"(0) Reported",1338,"(0) Reported",5199,"(0) Reported",3803,"(0) Reported",1339,"(0) Reported",5142,"(0) Reported",0,"(1) Estimated by respondent",0,"(1) Estimated by respondent",0,"(1) Estimated by respondent",0,"(1) Estimated by respondent",8,"(1) Estimated by respondent",0,"(1) Estimated by respondent",0,"(1) Estimated by respondent","                                                  ",0,"(1) Estimated by respondent",8,"(0) Reported",60,"(1) Estimated by respondent",32,"(1) Estimated by respondent",28,"(1) Estimated by respondent",13,"(1) Estimated by respondent",8,"(1) Estimated by respondent",5,"(1) Estimated by respondent",73,"(1) Estimated by respondent"
"603",10957918,"362018020061000000000","362018020","Cuyahoga County                                                             ","Garfield Heights Police Department                                                                  ",2015,"Garfield Heights        ","(36) Ohio","44125     ","39","39035","(10) 10: =< adp < 40 & juv = 0",14.89999962,14.89999962,20,"(1) Respondent",7,"(0) Reported",3,"(0) Reported",0,"(0) Reported",3,"(0) Reported","(0) No","(0) Reported",NA,NA,0,"(0) Reported",2,"(0) Reported",1,"(0) Reported",0,"(0) Reported",0,"(0) Reported",3,"(0) Reported",0,"(0) Reported",0,"(0) Reported",3,"(0) Reported",3,"(0) Reported",0,"(0) Reported",3,"(0) Reported","                                                  ",0,"(0) Reported",3,"(0) Reported",1,"(0) Reported",2,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                        ",0,"(0) Reported",0,"(0) Reported",3,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                     ",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",9,12,"(0) Reported",6,"(0) Reported",2,"(0) Reported",8,"(0) Reported",15,"(0) Reported",1188,"(0) Reported",470,"(0) Reported",1658,"(0) Reported",1188,"(0) Reported",470,"(0) Reported",1658,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                                  ",0,"(0) Reported",0,"(0) Reported",8,"(0) Reported",7,"(0) Reported",1,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",8,"(0) Reported"
"604",10958899,"362036001061000000000","362036001","Highland County, Ross County                                                ","Greenfield Police Department                                                                        ",2015,"Greenfield              ","(36) Ohio","45123     ","39","39071","(01) 1: certainty jails: large jails and California jails",1,1,12,"(1) Respondent",3,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","(0) No","(0) Reported",NA,NA,0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                                  ",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                        ",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                     ",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",28,4,"(0) Reported",1,"(1) Estimated by respondent",0,"(1) Estimated by respondent",1,"(1) Estimated by respondent",6,"(0) Reported",324,"(1) Estimated by respondent",41,"(1) Estimated by respondent",365,"(1) Estimated by respondent",324,"(1) Estimated by respondent",41,"(1) Estimated by respondent",365,"(1) Estimated by respondent",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                                  ",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported"
"605",10957846,"361005005061000000000","366005005","Athens County                                                               ","Southeastern Ohio Regional Jail                                                                     ",2015,"Nelsonville             ","(36) Ohio","45764     ","39","39009","(12) 12: regional jails",1.10526316,1,24,"(1) Respondent",215,"(0) Reported",202,"(0) Reported",0,"(0) Reported",202,"(0) Reported","(1) Yes","(0) Reported",4,"(0) Reported",0,"(0) Reported",165,"(0) Reported",37,"(0) Reported",0,"(0) Reported",0,"(0) Reported",202,"(0) Reported",0,"(0) Reported",76,"(0) Reported",126,"(0) Reported",202,"(0) Reported",150,"(1) Estimated by respondent",52,"(1) Estimated by respondent","                                                  ",0,"(1) Estimated by respondent",202,"(0) Reported",193,"(0) Reported",8,"(0) Reported",1,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                        ",0,"(0) Reported",0,"(0) Reported",202,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                     ",0,"(0) Reported",25,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",25,"(0) Reported",13,209,"(0) Reported",165,"(1) Estimated by respondent",36,"(1) Estimated by respondent",201,"(1) Estimated by respondent",226,"(0) Reported",3397,"(1) Estimated by respondent",1000,"(1) Estimated by respondent",4397,"(0) Reported",3390,"(1) Estimated by respondent",1000,"(1) Estimated by respondent",4390,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                                  ",0,"(0) Reported",0,"(0) Reported",36,"(1) Estimated by respondent",27,"(1) Estimated by respondent",9,"(1) Estimated by respondent",14,"(1) Estimated by respondent",6,"(1) Estimated by respondent",8,"(1) Estimated by respondent",50,"(1) Estimated by respondent"
"606",10958765,"361011011062000000000","366011011","Champaign County                                                            ","Tri-County Regional Jail                                                                            ",2015,"Mechanicsburg           ","(36) Ohio","43044     ","39","39021","(12) 12: regional jails",1.10526316,1,24,"(1) Respondent",165,"(0) Reported",193,"(1) Estimated by respondent",12,"(0) Reported",205,"(1) Estimated by respondent","(0) No","(0) Reported",NA,NA,0,"(0) Reported",153,"(1) Estimated by respondent",40,"(1) Estimated by respondent",0,"(0) Reported",0,"(0) Reported",193,"(1) Estimated by respondent",0,"(0) Reported",35,"(1) Estimated by respondent",158,"(1) Estimated by respondent",193,"(1) Estimated by respondent",90,"(1) Estimated by respondent",103,"(1) Estimated by respondent","                                                  ",0,"(0) Reported",193,"(1) Estimated by respondent",185,"(1) Estimated by respondent",4,"(1) Estimated by respondent",4,"(1) Estimated by respondent",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                        ",0,"(0) Reported",0,"(0) Reported",193,"(1) Estimated by respondent",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                     ",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",31,193,"(1) Estimated by respondent",112,"(1) Estimated by respondent",34,"(1) Estimated by respondent",146,"(0) Reported",160,"(0) Reported",3260,"(1) Estimated by respondent",1040,"(1) Estimated by respondent",4300,"(1) Estimated by respondent",3150,"(1) Estimated by respondent",1050,"(1) Estimated by respondent",4200,"(1) Estimated by respondent",12,"(1) Estimated by respondent",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                                  ",0,"(0) Reported",12,"(0) Reported",31,"(0) Reported",20,"(0) Reported",11,"(0) Reported",18,"(0) Reported",13,"(0) Reported",5,"(0) Reported",49,"(0) Reported"
